城市,地名,标识,中心经度,中心维度,经纬度范围,类别
佛山市,西樵山风景名胜区,1057,112.9778628,22.92636377,"22.932793,112.959343|22.93334,112.960014|22.933706,112.961761|22.934034,112.962395|22.934307,112.964279|22.936991,112.966263|22.93856,112.967293|22.939034,112.967789|22.94117,112.97094|22.941353,112.972191|22.941298,112.973045|22.940969,112.973839|22.939999,112.975143|22.939505,112.975845|22.93939,112.976364|22.938616,112.976234|22.93824,112.975853|22.937784,112.975822|22.937593,112.975426|22.936571,112.976006|22.936525,112.97715|22.937,112.978302|22.93856,112.98069|22.93899,112.982498|22.938065,112.982765|22.93833,112.983269|22.938229,112.984093|22.938019,112.984589|22.937691,112.984802|22.937269,112.984818|22.936842,112.984886|22.936302,112.984856|22.935701,112.985207|22.935619,112.985428|22.936029,112.98732|22.935966,112.987747|22.935501,112.987877|22.935364,112.987991|22.935328,112.98822|22.935675,112.988937|22.936075,112.989136|22.936239,112.989441|22.93615,112.989807|22.936058,112.990211|22.93614,112.991463|22.936249,112.991783|22.938498,112.992455|22.938671,112.992111|22.938864,112.992012|22.940004,112.992188|22.940168,112.992378|22.940241,112.992981|22.94264,112.993103|22.943125,112.992912|22.943817,112.992981|22.943735,112.99337|22.943544,112.993729|22.942102,112.994591|22.943398,112.996651|22.943981,112.996864|22.944347,112.997086|22.944473,112.995743|22.945351,112.995026|22.945698,112.995399|22.946426,112.997864|22.946318,112.998413|22.945587,112.999191|22.945456,112.999779|22.944096,112.999313|22.943611,112.998878|22.941811,112.999153|22.940971,113.000496|22.940306,113.000267|22.939638,112.999916|22.938152,112.998131|22.936792,112.997658|22.9363,112.997795|22.934767,112.99736|22.934492,112.996841|22.933308,112.996841|22.933107,112.997322|22.932322,112.997337|22.931574,112.997757|22.93119,112.997475|22.931101,112.997078|22.931318,112.996666|22.930462,112.99633|22.930315,112.99575|22.930351,112.995293|22.929787,112.99456|22.92942,112.994583|22.929148,112.995239|22.928673,112.995338|22.927359,112.995651|22.926922,112.996742|22.926588,112.996971|22.926497,112.997452|22.923933,112.996857|22.92367,112.996719|22.923796,112.995789|22.922665,112.99543|22.9198,112.99398|22.918449,112.993324|22.918213,112.992729|22.918249,112.992393|22.917063,112.991364|22.916132,112.990669|22.915804,112.990196|22.915895,112.98938|22.915512,112.989426|22.914509,112.990669|22.913923,112.989716|22.913273,112.988701|22.911291,112.986771|22.91037,112.985802|22.908554,112.983269|22.907541,112.981369|22.906984,112.979973|22.906593,112.977493|22.906309,112.973633|22.906309,112.972115|22.906532,112.970764|22.908001,112.966904|22.908421,112.966187|22.909506,112.965317|22.911751,112.964523|22.91301,112.963577|22.915354,112.95993|22.91799,112.956085|22.919012,112.955566|22.920635,112.955231|22.927351,112.957436|22.930252,112.958511|22.932514,112.959145|",0
佛山市,李小龙乐园,4884,113.125309,22.721834,"22.723023,113.12388|22.723034,113.124234|22.723088,113.124366|22.723202,113.124449|22.723339,113.124486|22.723234,113.127049|22.722502,113.12702|22.722243,113.127247|22.721355,113.127213|22.720814,113.127093|22.720848,113.126632|22.720741,113.126388|22.72052,113.125387|22.720596,113.125181|22.720745,113.124905|22.720329,113.124612|22.72079,113.12387|22.720615,113.12373|22.720862,113.123371|22.721613,113.123772|22.722558,113.123859|22.723023,113.12388|",0
珠海市,圆明新园,1059,113.5365634,22.24135799,"22.246727,113.532928|22.246784,113.541229|22.24365,113.54187|22.243441,113.54187|22.24328,113.541832|22.24308,113.541733|22.24291,113.541527|22.24279,113.541283|22.242701,113.541023|22.242661,113.540817|22.242559,113.540512|22.242491,113.540352|22.242451,113.540306|22.242399,113.540237|22.24229,113.540192|22.24217,113.540176|22.24197,113.54023|22.24176,113.540298|22.24156,113.540359|22.24148,113.540352|22.241421,113.540298|22.24135,113.540222|22.241211,113.539963|22.24114,113.539833|22.24107,113.539742|22.240971,113.53968|22.24077,113.539627|22.240641,113.539589|22.24052,113.539581|22.2402,113.539612|22.240101,113.539612|22.23908,113.539627|22.238983,113.538559|22.238216,113.538689|22.23819,113.538521|22.238142,113.538383|22.238016,113.53833|22.238457,113.53714|22.238604,113.536972|22.238728,113.536865|22.238817,113.536797|22.238745,113.535828|22.238686,113.534599|22.238729,113.534554|22.238777,113.534561|22.2395,113.53495|22.239775,113.534904|22.239788,113.534874|22.239792,113.534836|22.23978,113.534607|22.23979,113.534477|22.23982,113.533989|22.23987,113.533363|22.239901,113.533051|22.239901,113.532883|22.23987,113.532669|22.239832,113.532639|22.239805,113.532631|22.238672,113.53244|22.238701,113.532249|22.238752,113.532066|22.239029,113.53183|22.239298,113.531799|22.240091,113.531616|22.240952,113.531418|22.241425,113.531242|22.24157,113.531288|22.241882,113.531281|22.242023,113.531242|22.243006,113.531158|22.244061,113.531624|22.244305,113.531715|22.245052,113.532074|22.245548,113.53231|22.24625,113.532593|",0
珠海市,白莲洞公园,4898,113.5610755,22.243762,"22.243929,113.558374|22.243741,113.55855|22.243593,113.558758|22.24363,113.558825|22.243647,113.559117|22.243466,113.559491|22.24404,113.560946|22.243519,113.561476|22.242452,113.562078|22.242478,113.562151|22.242377,113.562261|22.242445,113.562339|22.242574,113.562555|22.242879,113.563317|22.242933,113.563431|22.243139,113.563777|22.24405,113.56341|22.244302,113.563402|22.244435,113.563374|22.244629,113.563253|22.244728,113.563154|22.244777,113.563057|22.244806,113.562968|22.244815,113.562737|22.244834,113.562653|22.244874,113.562594|22.245061,113.562435|22.245039,113.562331|22.244992,113.562224|22.244983,113.562165|22.244988,113.561977|22.244898,113.561784|22.245049,113.561514|22.245147,113.561397|22.244901,113.561151|22.244849,113.560856|22.245093,113.560622|22.244877,113.560281|22.245065,113.559813|22.244642,113.560164|22.244426,113.560211|22.244214,113.559987|22.244092,113.559758|22.243942,113.559764|22.243843,113.559504|22.243876,113.559148|22.243984,113.558792|22.243929,113.558374|",0
中山市,中山詹园,1060,113.3307792,22.43472863,"22.43478,113.329033|22.435144,113.329514|22.435539,113.33007|22.43561,113.330254|22.43582,113.331215|22.435883,113.331863|22.436008,113.332253|22.434805,113.332436|22.434277,113.332527|22.434155,113.331741|22.434048,113.331161|22.433735,113.330025|22.433443,113.329231|",0
中山市,中山市火车站,6118,113.4334624,22.54352612,"22.54579529477059,113.43034029006958|22.546290737243336,113.4324860572815|22.5421487834559,113.43658447265625|22.540761498420785,113.43278646469116|22.54090022755167,113.43235731124878|22.541038956543147,113.43209981918335|22.54204969213003,113.4314775466919|",0
江门市,塘口立园,1061,112.5634378,22.34917736,"22.350769,112.559723|22.350817,112.559746|22.35087,112.559822|22.350977,112.560074|22.351421,112.560623|22.351589,112.560959|22.352188,112.561928|22.352257,112.562477|22.352367,112.562973|22.352325,112.563309|22.352348,112.563568|22.35236,112.563797|22.352285,112.564056|22.351946,112.564774|22.35128,112.56588|22.350801,112.566864|22.35067,112.567154|22.350586,112.567268|22.350533,112.567307|22.350468,112.567314|22.350332,112.567268|22.350103,112.567184|22.349995,112.567177|22.349924,112.567192|22.349867,112.567268|22.349833,112.56736|22.349804,112.567467|22.349661,112.568359|22.349642,112.568832|22.349812,112.569328|22.349833,112.569527|22.349794,112.569763|22.349438,112.571144|22.349327,112.571342|22.349173,112.571404|22.34816,112.571198|22.347891,112.571098|22.347637,112.570862|22.347448,112.570305|22.347416,112.569817|22.347462,112.569336|22.348045,112.567535|22.348095,112.56723|22.348059,112.567001|22.347357,112.565979|22.34717,112.565788|22.346954,112.565697|22.34623,112.565735|22.346136,112.565689|22.346029,112.565582|22.345942,112.565422|22.345942,112.565262|22.345966,112.565033|22.346094,112.564491|22.346245,112.562843|22.346308,112.562683|22.34639,112.562607|22.347525,112.562576|22.348042,112.562523|22.348488,112.562263|22.348564,112.562172|22.348625,112.562035|22.348738,112.561684|22.348911,112.561172|22.349121,112.56073|22.349335,112.560471|22.349522,112.560287|22.350634,112.559746|22.350702,112.559715|",0
江门市,锦江温泉旅游度假区,1082,112.2299958,22.32161073,"22.326338,112.229813|22.324657,112.228714|22.322262,112.229256|22.321232,112.227356|22.320929,112.227562|22.320719,112.228302|22.318277,112.230743|22.317486,112.230827|22.316872,112.231308|22.31835,112.231842|22.31925,112.232155|22.320162,112.232445|22.320629,112.23259|22.321177,112.232651|22.321983,112.232422|22.32398,112.231491|22.324301,112.231255|22.32477,112.230835|22.325203,112.230637|22.326191,112.230339|",0
韶关市,曹溪温泉假日度假村,1073,113.6222635,24.66015491,"24.661423,113.620399|24.661325,113.621384|24.661619,113.623047|24.661278,113.624092|24.661119,113.625015|24.660608,113.625175|24.660061,113.624092|24.658939,113.622841|24.658693,113.620338|24.658831,113.619644|24.658979,113.619354|24.659266,113.619415|",0
韶关市,风度名城,4927,113.600193,24.798925,"24.799777,113.600271|24.799756,113.600363|24.799357,113.600979|24.798201,113.600542|24.798073,113.600417|24.798085,113.600189|24.79871,113.599501|24.798884,113.599407|24.7991,113.599407|24.799746,113.60016|24.799777,113.600271|",0
韶关市,威尼国际广场,4929,113.5424715,24.79937,"24.799832,113.541145|24.799667,113.541119|24.799064,113.541195|24.798893,113.541252|24.798859,113.541454|24.798993,113.543717|24.799041,113.543824|24.799207,113.54382|24.799462,113.543704|24.799669,113.543361|24.799443,113.543126|24.799461,113.542696|24.799735,113.542421|24.799881,113.54128|24.799832,113.541145|",0
肇庆市,肇庆星湖风景名胜区,1087,112.4717561,23.07270146,"23.079359,112.448624|23.078979,112.448486|23.075712,112.448868|23.074825,112.44899|23.070345,112.449646|23.070467,112.451538|23.07045,112.451691|23.070356,112.451797|23.069666,112.452087|23.069384,112.452301|23.069319,112.452553|23.069302,112.453468|23.069229,112.453545|23.069132,112.453598|23.069017,112.453598|23.06447,112.453957|23.064428,112.455452|23.064121,112.456406|23.063976,112.457306|23.063959,112.463524|23.062281,112.463676|23.060246,112.463837|23.060255,112.463387|23.059748,112.463692|23.058784,112.464821|23.057743,112.465408|23.055407,112.466698|23.054716,112.467171|23.054001,112.467468|23.0539,112.467682|23.054144,112.468872|23.054529,112.470222|23.055765,112.470261|23.056955,112.469971|23.057215,112.47068|23.057777,112.472412|23.059252,112.471939|23.059523,112.47187|23.059694,112.47184|23.060013,112.471802|23.06041,112.47187|23.060741,112.47216|23.062313,112.473686|23.062431,112.473923|23.062462,112.474258|23.062189,112.475105|23.062229,112.475304|23.063131,112.476433|23.062481,112.481148|23.062412,112.481537|23.062241,112.48185|23.061794,112.482521|23.063932,112.484375|23.066181,112.486031|23.066324,112.485985|23.066408,112.485802|23.066587,112.484352|23.066803,112.484093|23.066917,112.483833|23.066885,112.483528|23.066765,112.483063|23.066769,112.482727|23.066854,112.482475|23.067076,112.482117|23.06749,112.480751|23.067539,112.480171|23.067482,112.479744|23.067553,112.479073|23.067848,112.478516|23.068083,112.478188|23.068384,112.478104|23.068586,112.47818|23.06875,112.478279|23.069593,112.479614|23.069756,112.480103|23.070395,112.481956|23.070786,112.482735|23.071049,112.484978|23.071136,112.485519|23.071394,112.486717|23.071815,112.487244|23.072035,112.487442|23.072296,112.487587|23.072992,112.4879|23.073673,112.488281|23.07423,112.488739|23.074907,112.488907|23.076258,112.48922|23.076563,112.489944|23.077171,112.490723|23.077154,112.491142|23.077009,112.491531|23.076866,112.491974|23.076954,112.492416|23.077133,112.492599|23.081047,112.494858|23.081514,112.494995|23.083822,112.493538|23.084818,112.492371|23.086382,112.488647|23.087004,112.487457|23.087778,112.48661|23.088549,112.485985|23.089329,112.485527|23.090345,112.485107|23.091393,112.484711|23.09148,112.484535|23.091417,112.48436|23.089418,112.481789|23.08799,112.479797|23.087484,112.479034|23.087374,112.478394|23.087261,112.478073|23.087175,112.477875|23.087017,112.477722|23.086679,112.477013|23.086544,112.476646|23.086103,112.475571|23.085594,112.474411|23.085163,112.473358|23.084837,112.472588|23.084696,112.472214|23.084558,112.471848|23.084463,112.471565|23.084356,112.471146|23.084188,112.470406|23.083864,112.468887|23.083735,112.468193|23.083645,112.467773|23.083191,112.465584|23.082861,112.463997|23.082525,112.462418|23.082342,112.461021|23.082197,112.460205|23.082123,112.45977|23.081924,112.458778|23.081762,112.457993|23.08165,112.457497|23.081432,112.456665|23.080633,112.453842|23.080164,112.452217|23.07999,112.451317|23.079704,112.449669|23.079601,112.449043|",0
阳江市,海陵岛大角湾风景名胜区,1101,111.8449367,21.56610314,"21.562563,111.83136|21.56506,111.836914|21.567747,111.840324|21.568785,111.841957|21.568825,111.842194|21.568851,111.84269|21.569624,111.844391|21.570164,111.84507|21.570354,111.846046|21.570667,111.8479|21.570776,111.849136|21.571062,111.8507|21.571163,111.852119|21.571236,111.854324|21.571108,111.854774|21.570431,111.856262|21.569664,111.857727|21.569044,111.858208|21.568283,111.858459|21.567892,111.858528|21.567694,111.858475|21.567619,111.858269|21.568489,111.857277|21.56922,111.85553|21.56966,111.853416|21.569574,111.852112|21.569241,111.849777|21.568689,111.847221|21.56793,111.8452|21.56715,111.843117|21.566637,111.842308|21.5637,111.837677|21.563377,111.837082|21.561024,111.832047|",0
汕尾市,汕尾玄武山旅游区,1187,115.8335195,22.81786107,"22.820232,115.832024|22.817015,115.831993|22.816988,115.831314|22.816452,115.831352|22.816463,115.832848|22.81708,115.832878|22.817085,115.833725|22.815521,115.83374|22.815472,115.83477|22.818277,115.835709|22.818365,115.835663|22.818472,115.835609|22.818567,115.835609|22.818672,115.835648|22.818716,115.835716|22.819422,115.835236|22.819796,115.834831|22.819975,115.834564|22.820101,115.834274|22.820171,115.833862|22.820173,115.833397|",0
汕尾市,玄武山旅游区,4855,115.8335145,22.817852,"22.820232,115.832021|22.817015,115.83199|22.816988,115.831315|22.816452,115.831353|22.816463,115.832851|22.817079,115.83288|22.817085,115.833722|22.815522,115.833742|22.815472,115.834769|22.818278,115.835709|22.818365,115.835663|22.818472,115.835606|22.818568,115.835606|22.818672,115.835644|22.818717,115.835714|22.819421,115.835234|22.819796,115.834834|22.819975,115.834564|22.8201,115.834273|22.820172,115.833864|22.820173,115.833395|22.820232,115.832021|",0
汕头市,礐石风景名胜区,1188,116.6941447,23.31475701,"23.33964,116.680489|23.339836,116.681427|23.339888,116.68251|23.339952,116.684303|23.339958,116.685394|23.339769,116.686417|23.338676,116.689072|23.337395,116.692055|23.336586,116.693222|23.335352,116.69416|23.334581,116.694679|23.334229,116.694901|23.332542,116.695961|23.330875,116.696983|23.330315,116.697479|23.327114,116.700279|23.326176,116.701118|23.325354,116.702126|23.324865,116.702911|23.324442,116.703674|23.323874,116.705093|23.323574,116.706238|23.32324,116.708839|23.322889,116.711456|23.321781,116.719643|23.321169,116.724648|23.321108,116.728157|23.320904,116.729645|23.320307,116.731041|23.319447,116.732086|23.318316,116.732773|23.315863,116.733803|23.313511,116.734818|23.312862,116.735428|23.312658,116.735695|23.311996,116.735519|23.311785,116.73526|23.311743,116.735123|23.311686,116.734108|23.311558,116.733894|23.311104,116.733383|23.310913,116.733299|23.309252,116.732864|23.307978,116.732758|23.307341,116.732735|23.306015,116.732361|23.305418,116.732277|23.304552,116.732178|23.303431,116.732231|23.302925,116.732399|23.302744,116.732368|23.302416,116.732025|23.301298,116.730766|23.300776,116.730377|23.300163,116.730301|23.299625,116.729767|23.299101,116.729507|23.2987,116.729179|23.298264,116.729164|23.29711,116.727646|23.295595,116.725693|23.294947,116.724869|23.294573,116.724266|23.294357,116.723846|23.29414,116.723221|23.293987,116.722496|23.29398,116.721832|23.294058,116.721245|23.294262,116.720589|23.29446,116.720238|23.295456,116.718445|23.296295,116.716934|23.296572,116.716476|23.297028,116.714951|23.297089,116.71389|23.29686,116.712143|23.296406,116.710136|23.295891,116.708328|23.295252,116.706848|23.294783,116.705818|23.294699,116.705475|23.294626,116.70517|23.294582,116.70491|23.29459,116.704475|23.294767,116.703537|23.294706,116.703278|23.294527,116.703018|23.294266,116.702896|23.293989,116.702896|23.293753,116.702927|23.293131,116.703156|23.292297,116.702011|23.291491,116.701118|23.290016,116.699776|23.289513,116.699326|23.289545,116.697838|23.289684,116.694801|23.289963,116.692879|23.290531,116.691154|23.291536,116.68895|23.292585,116.687408|23.297878,116.678734|23.302832,116.670563|23.30423,116.668579|23.30761,116.664948|23.310026,116.662521|23.312109,116.660065|23.316799,116.653023|23.317818,116.652573|23.319536,116.653969|23.322155,116.659103|23.323467,116.660942|23.324574,116.662582|23.325768,116.664345|23.326456,116.665413|23.326864,116.665939|23.327574,116.666664|23.328098,116.66716|23.328875,116.6679|23.329439,116.668388|23.329885,116.668579|23.332991,116.670296|23.333986,116.670822|23.335894,116.671532|23.336447,116.671844|23.336769,116.672157|23.337254,116.672813|23.337427,116.673172|23.337093,116.67334|23.336716,116.673759|23.336678,116.674004|23.337009,116.675972|23.337507,116.677444|23.337725,116.678047|23.337667,116.678246|23.337555,116.678535|23.337549,116.678932|23.337685,116.679398|23.33795,116.680214|23.338139,116.680405|23.338291,116.680443|23.338991,116.680405|",0
